-13.095334,-19.720252
-5.906696,-25.870018
-2.755442,-3.263567
-8.590470,-10.228325
-5.632324,-6.627845
-6.095473,-25.781569
-4.856835,-26.811808
-10.790943,-21.756863
-12.749208,-14.871917
-7.901179,-9.431966
-4.939705,-26.668146
-12.374597,-14.500036
-2.965375,-28.431017
-4.648135,-27.017564
-10.015985,-11.768571
-12.420408,-20.370926
-9.646293,-11.309970
-4.206378,-27.343677
-13.084007,-15.315134
-7.728896,-24.422792
-8.802593,-10.441366
-9.891550,-11.572100
-13.422758,-19.327112
-7.417805,-8.722340
-10.035815,-11.785070
-9.574066,-11.377155
-9.980188,-22.418094
-15.019921,-17.728323
-13.498453,-19.369374
-12.964522,-15.190491
-3.907199,-4.680823
-7.524232,-8.848239
-9.454345,-11.014356
-3.158841,-28.331086
-13.101522,-19.735625
-14.598537,-18.437492
-5.579827,-6.532519
-7.595062,-8.966892
-3.020958,-3.526395
-3.318893,-28.091151
-4.747095,-26.940953
-9.807339,-11.615072
-12.595963,-14.780879
-4.924195,-5.849638
-13.334533,-15.650106
-7.338410,-24.781423
-10.659716,-12.539450
-2.734903,-3.031362
-7.248948,-8.639859
-5.990710,-6.864970
-7.635296,-24.470123
-7.664816,-8.851775
-2.929685,-3.394763
-13.309187,-19.456178
-8.141680,-24.002361
-2.234446,-29.026519
-3.324837,-28.241718
-4.001066,-4.646038
-9.622422,-22.770717
-10.719380,-12.590565
-2.063562,-29.118633
-6.344273,-7.418488
-14.339019,-18.647964
-3.563395,-4.232569
-6.687033,-7.711484
-6.575766,-25.358957
-10.102288,-22.357804
-5.742819,-26.053333
-12.066675,-14.166278
-5.549056,-26.289184
-7.100271,-8.188739
-13.154482,-15.545980
-5.459838,-6.488650
-4.707260,-26.969194
-14.802398,-17.117586
-2.834410,-3.390780
-12.304483,-20.429511
-13.766156,-16.049190
-1.851115,-2.212659
-5.560035,-6.492207
-7.887120,-9.331056
-14.360114,-16.778930
-5.377868,-26.358981
-14.963425,-17.827313
-8.935301,-23.342136
-5.371024,-6.271842
-4.912567,-26.820887
-3.345693,-28.093796
-10.119249,-22.344267
-13.806025,-16.170131
-6.202278,-25.649717
-11.253574,-21.383802
-14.438561,-16.721616
-8.167460,-23.998806
-14.611314,-18.439812
-8.941884,-10.574050
-13.246545,-19.578842
-6.254823,-7.432917
-13.681584,-16.135377
-5.346336,-26.469975
-4.592493,-27.038422
-14.026246,-18.885100
-14.960776,-17.907954
-9.109299,-10.850344
-13.152325,-19.547594
-4.967166,-26.719585
-12.248636,-14.415129
-14.002446,-18.807751
-2.548047,-28.758301
-10.192073,-11.961677
-9.015668,-10.603547
-2.906010,-3.465299
-14.919115,-17.885604
-11.399720,-21.235466
-6.126517,-7.186796
-11.725155,-13.756698
-2.947734,-3.506141
-9.702883,-11.289178
-14.914795,-17.426478
-11.233776,-21.379799
-6.941113,-24.970336
-14.378458,-16.937735
-4.927811,-26.633132
-6.781851,-8.077600
-11.562808,-13.548515
-8.565311,-23.584255
-9.996647,-11.840243
-4.648642,-5.419832
-1.490209,-29.760363
-2.704591,-3.089715
-3.139538,-3.760654
-14.160452,-18.743865
-9.717255,-22.666515
-8.438081,-9.793570
-5.733340,-26.110642
-6.260557,-25.623829
-10.302348,-12.151063
-14.898856,-17.523271
-11.269342,-13.314001
-15.096911,-17.825393
-10.389790,-12.006367
-14.119388,-16.485498
-2.290485,-2.539053
-6.934185,-24.914827
-14.863900,-18.260225
-5.675995,-26.031441
-14.989477,-17.842593
-7.024541,-8.234682
-12.157569,-14.167547
-10.231108,-22.255470
-10.595458,-12.393210
-3.959482,-27.615199
-2.935849,-28.330760
-12.896568,-15.111697
-10.885014,-21.679607
-7.065645,-8.367859
-9.905487,-11.696529
-11.663802,-13.629995
-10.414039,-22.041119
-1.976885,-2.308402
-1.763338,-29.449776
-8.676073,-10.216892
-6.854959,-25.023684
-5.886943,-6.767766
-10.685189,-12.476839
-12.566831,-20.186338
-2.814242,-28.690317
-2.534846,-2.864984
-7.769438,-24.300599
-7.401266,-8.567347
-10.669850,-12.542076
-6.073161,-25.773645
-6.684572,-7.706929
-13.891836,-16.333172
-12.475780,-20.376979
-4.276076,-27.377668
-3.278152,-3.834373
-2.773239,-28.514414
-11.401174,-13.235653
-9.659806,-22.593695
-4.222732,-27.452502
-11.742519,-13.728580
-12.912112,-15.237441
-1.586022,-29.478239
-1.451678,-29.769535
-13.074771,-15.204550
-12.756863,-15.001410
-5.473172,-26.335587
-4.353503,-27.349105
-11.036699,-12.822154
-9.832841,-11.439632
-2.000586,-29.316197
-4.842418,-26.886065
-9.081713,-10.560572
-7.301384,-8.642553
-6.177201,-25.616467
-14.146146,-16.620402
-4.743868,-5.375073
-7.357897,-24.710523
-6.189207,-7.248220
-8.880142,-23.357612
-4.316101,-4.957352
-5.580220,-6.543582
-3.316099,-3.915654
-2.169838,-2.461308
-4.816016,-5.660964
-2.503670,-28.806157
-9.995960,-11.781335
-4.112664,-27.434375
-10.187529,-22.283535
-11.995505,-20.629155
-6.624891,-7.771345
-3.432268,-3.830297
-9.330704,-10.919959
-12.119338,-14.064780
-11.036454,-12.936293
-11.716814,-13.710409
-1.903011,-29.362762
-13.663484,-19.207583
-13.313913,-15.527755
-1.942130,-2.185767
-12.591350,-20.166916
-5.619468,-6.585681
-5.105409,-26.608806
-8.443354,-10.105804
-14.762495,-17.345342
-13.741878,-16.083298
-8.894107,-23.421666
-1.920611,-2.247726
-8.414667,-9.868463
-10.698997,-12.530099
-5.125113,-5.980074
-7.704574,-8.986420
-9.228672,-10.794025
-5.168178,-6.054231
-9.068944,-23.133914
-13.519257,-19.435100
-14.702991,-18.236897
-6.256991,-7.287169
-6.554907,-25.432753
-3.357464,-3.905157
-9.263446,-23.049977
-6.620356,-25.239765
-10.035416,-22.359916
-2.760536,-28.730310
-14.030127,-16.362968
-11.585002,-13.749234
-11.653461,-20.940625
-2.489376,-2.941556
-6.484571,-25.281680
-10.882910,-12.774946
-8.106280,-24.054621
-5.482837,-6.501069
-12.965623,-15.212177
-3.731382,-27.748592
-10.863054,-21.529761
-11.989866,-14.104066
-12.302963,-20.408023
-11.728919,-20.749363
-5.853790,-25.960283
-14.903441,-17.442175
-11.283359,-21.172695
-10.621828,-12.413305
-2.695834,-28.703773
-9.445766,-11.200545
-14.671494,-17.157524
-2.557157,-28.826635
-7.815630,-24.312842
-8.327075,-9.694420
-11.686101,-13.619406
-8.723100,-10.262114
-14.867759,-18.048136
-4.711904,-5.466610
-10.019561,-22.231464
-6.366395,-25.446407
-3.329362,-3.789963
-5.859083,-25.980467
-4.464819,-5.261262
-3.648334,-4.278450
-5.368180,-26.481283
-14.018300,-16.422131
-9.241266,-10.959140
-11.239900,-21.295531
-1.817593,-29.461782
-6.355575,-7.501518
-7.794704,-9.341731
-1.336743,-1.516090
-10.419761,-22.001755
-12.083711,-20.550908
-12.583374,-14.737358
-14.537761,-18.304429
-8.439377,-23.784653
-6.998362,-8.179046
-6.389858,-7.386499
-8.229469,-9.751400
-2.533525,-3.020137
-13.927457,-19.011413
-3.193795,-3.678238
-4.373739,-27.235910
-6.899239,-25.060393
-9.355330,-22.927320
-10.560235,-12.404101
-3.715017,-4.236365
-8.337822,-9.815607
-10.949511,-12.812302
-3.536843,-4.165405
-7.257425,-8.317236
-4.185679,-27.335187
-4.969974,-5.720847
-14.159219,-16.491088
-3.337363,-3.947986
-4.057182,-4.546288
-6.233637,-7.286024
-9.130172,-10.703496
-14.532928,-18.438218
-6.022674,-25.694964
-4.388699,-5.064734
-5.652644,-26.182537
-8.029276,-9.352675
-10.765984,-12.620342
-6.597542,-7.572020
-6.020859,-6.953010
-7.815930,-24.334653
-5.395286,-26.356792
-1.770010,-29.395131
-8.584709,-10.116923
-1.940399,-2.143579
-5.144397,-5.886086
-8.786403,-23.478884
-14.877994,-18.121464
-13.517548,-15.814277
-13.017028,-19.730902
-13.650165,-15.945326
-13.858165,-18.963957
-8.636242,-9.988104
-7.793540,-24.320957
-4.938005,-26.691517
-3.884534,-4.622909
-14.898993,-17.780331
-14.963349,-18.014440
-7.795500,-24.350751
-10.594954,-21.890452
-14.976213,-17.571339
-1.262883,-29.871200
-2.373353,-28.933471
-10.982828,-12.899947
-7.009556,-8.055628
-14.997773,-17.929332
-2.090228,-29.072727
-11.045777,-13.021579
-6.041434,-7.108836
-9.205811,-23.076362
-5.015031,-5.954423
-9.358882,-22.948538
-3.946096,-4.599955
-7.978755,-9.266343
-11.924670,-20.746466
-9.674066,-22.636061
-11.996908,-14.040295
-2.971767,-3.572963
-7.430530,-24.593733
-5.963807,-6.894920
-12.466462,-20.204018
-3.616605,-4.062723
-11.639801,-20.969989
-6.598344,-7.651704
-6.791223,-8.050411
-13.625890,-19.277762
-7.963676,-24.137747
-4.042252,-27.469305
-9.415189,-22.977745
-2.954408,-3.306388
-12.410437,-20.317687
-4.704807,-5.428151
-14.397624,-16.784375
-7.882479,-9.261847
-4.175100,-4.928792
-12.456329,-20.239772
-7.757542,-8.978238
-3.916225,-4.572206
-7.351364,-8.570854
-8.207870,-9.659049
-14.473598,-18.375686
-3.046314,-28.389721
-2.295778,-2.637661
-8.872750,-23.396135
-2.076405,-29.165008
-11.264206,-21.330201
-8.118596,-24.049231
-14.025858,-18.864110
-8.828514,-10.428347
-10.593615,-21.965743
-4.666029,-26.844412
-14.543813,-17.003692
-3.793343,-27.770235
-9.577751,-22.779263
-4.078338,-27.414576
-6.350027,-7.419936
-10.602191,-12.438181
-11.210980,-13.263379
-13.141935,-19.648771
-8.326159,-9.770608
-11.256713,-13.344919
-3.932863,-4.526616
-9.341855,-10.972573
-9.318147,-23.011254
-3.847517,-4.404767
-9.707762,-11.396523
-12.999632,-19.716178
-5.827986,-6.909312
-4.343660,-5.076288
-13.063633,-15.223847
-5.315933,-26.337591
-14.574753,-17.181440
-6.178864,-25.855586
-6.042778,-7.030495
-4.472168,-5.240826
-12.561149,-14.845356
-14.029393,-16.554445
-8.332599,-9.694947
-3.848808,-27.615752
-3.177754,-3.867887
-9.530868,-11.246438
-12.598278,-14.905969
-13.659802,-19.127900
-9.462567,-11.319174
-4.571260,-27.062164
-3.455523,-27.870006
-1.377602,-29.693921
-4.584399,-27.131151
-10.383634,-12.229783
-5.446740,-6.294185
-4.165259,-4.898929
-5.102098,-6.058377
-9.578418,-22.676707
-8.938916,-10.382460
-9.968133,-11.741430
-1.373244,-1.559331
-10.440768,-21.923535
-14.971369,-17.682992
-7.301406,-8.557351
-9.665019,-11.356522
-2.661254,-3.084468
-9.685770,-11.341785
-12.971910,-19.876670
-7.392246,-8.527975
-3.670338,-27.790922
-7.605002,-24.459352
-10.217382,-11.996904
-1.331795,-29.880550
-14.749062,-17.102962
-2.410787,-29.006042
-14.942467,-17.544134
-13.615688,-16.037805
-4.623182,-26.968429
-11.353398,-21.288235
-14.788809,-18.290545
-2.306202,-28.974618
-7.278783,-8.380443
-13.816601,-19.087402
-5.791890,-26.019757
-7.958795,-9.390537
-2.272135,-28.999026
-13.063988,-19.748039
-2.874757,-28.430583
-11.219762,-13.168906
-13.304628,-15.660399
-12.117896,-20.552903
-8.620612,-23.545964
-8.434928,-23.688414
-7.575628,-24.489818
-6.499662,-7.678818
-3.483335,-4.170089
-3.459090,-27.955301
-1.998012,-29.319912
-6.356252,-7.444793
-2.928325,-3.431973
-13.882599,-18.996147
-2.255070,-28.984464
-8.379659,-9.732954
-7.999908,-9.362334
-5.253157,-26.488604
-1.997257,-29.261191
-8.607922,-23.664139
-14.303346,-16.825736
-1.532949,-29.667645
-14.501055,-18.506276
-13.763743,-16.175292
-10.903092,-21.645641
-7.377831,-8.672223
-5.447453,-6.194631
-6.053505,-6.977261
-12.755444,-14.918003
-5.438678,-26.339077
-8.558841,-23.692427
-7.380054,-24.710481
-8.221383,-23.950791
-12.991516,-19.749762
-7.709834,-24.348845
-14.297693,-18.800463
-2.720918,-3.041910
-11.963184,-14.109270
-7.278942,-8.521287
-14.508090,-18.349615
-12.964586,-15.050482
-9.627112,-11.304465
-11.180455,-13.305714
-13.603500,-16.006923
-10.108300,-22.382478
-4.900969,-26.689982
-8.597925,-10.252517
-13.416577,-19.277360
-1.646945,-1.963119
-2.061688,-2.314341
-12.757733,-19.975247
-2.151424,-29.149158
-6.823987,-25.031686
-13.116067,-15.387714
-5.009373,-5.939424
-14.913108,-17.459852
-2.628956,-2.933572
-8.983706,-23.334560
-2.340998,-2.666107
-14.346866,-18.668425
-4.582896,-27.111964
-3.949783,-4.669807
-3.306531,-3.843711
-5.333739,-26.361352
-6.403225,-25.473506
-10.805207,-12.742316
-14.699686,-17.016013
-6.335138,-7.502567
-7.025914,-8.104882
-3.021580,-3.448829
-3.763790,-4.261184
-14.880126,-18.113470
-2.350628,-2.722475
-1.496401,-1.805293
-4.259931,-5.031271
-4.697618,-5.409692
-13.971826,-18.968998
-1.164448,-29.923017
-10.990810,-13.020803
-1.615043,-1.888289
-3.663808,-4.111027
-4.901470,-5.576704
-12.914416,-19.685565
-8.994857,-10.578944
-13.425952,-15.795109
-6.901045,-8.213467
-10.528602,-21.987236
-8.564145,-23.590180
-11.370503,-13.408664
-5.002440,-26.751078
-4.915338,-5.806498
-5.828263,-6.673243
-7.210557,-24.843339
-14.134705,-18.711811
-12.285284,-14.440515
-1.644894,-1.820918
-12.293897,-14.487783
-7.978332,-24.039760
-10.771299,-21.768491
-13.828693,-19.040567
-5.931093,-6.834156
-2.489202,-28.816515
-12.383292,-20.259948
-14.959775,-17.450373
-10.451851,-22.029541
-2.554190,-28.833416
-8.738469,-23.415739
-11.939749,-20.650315
-12.127737,-20.609377
-12.618408,-20.092941
-9.533495,-11.239117
-12.253298,-14.317351
-3.300998,-28.103607
-14.120771,-18.742394
-13.550789,-15.930756
-6.433373,-25.424612
-9.242858,-22.998190
-13.730070,-16.267102
-9.699157,-22.589773
-3.908288,-27.607200
-6.783504,-8.024920
-1.382699,-1.481045
-12.827149,-19.909963
-1.389003,-29.669528
-8.452541,-23.705896
-3.513626,-28.026430
-2.744423,-3.292272
-5.296011,-26.440755
-14.130017,-18.852398
-1.983263,-29.253054
-2.159529,-29.164209
-2.375567,-2.631637
-6.627768,-7.788559
-12.610645,-20.105440
-4.956510,-5.772846
-14.987080,-17.952282
-1.590038,-29.593491
-3.256321,-3.765453
-11.537894,-13.591044
-10.892735,-21.674518
-6.001090,-7.100526
-9.286404,-10.875934
-2.733799,-28.602983
-1.858780,-2.233169
-4.071498,-27.458714
-1.583759,-1.868135
-14.583752,-16.910329
-14.004989,-16.345827
-6.188823,-25.612458
-5.594832,-6.605621
-12.367235,-20.303118
-12.264488,-20.423617
-13.331504,-15.638124
-14.514051,-16.902514
-11.132440,-21.274826
-4.609239,-27.081766
-4.216927,-4.922018
-3.510962,-27.942428
-12.664973,-14.885964
-14.951015,-17.804078
-13.265746,-15.603716
-10.078843,-22.405286
-10.499422,-21.932341
-11.468816,-21.097496
-8.376812,-23.842384
-13.426295,-15.675608
-12.697039,-20.078528
-11.582655,-13.663060
-9.972588,-11.738417
-10.296882,-22.065284
-8.273833,-9.760383
-5.274840,-6.178240
-7.252849,-24.656682
-13.037067,-15.247522
-10.111675,-22.298886
-2.322106,-2.587549
-7.059212,-25.036845
-13.837943,-19.071024
-5.768124,-25.925409
-11.535864,-21.120797
-11.311678,-13.268726
-5.738203,-6.664132
-10.487847,-21.996359
-11.976552,-20.809217
-12.793071,-15.003987
-5.806464,-25.963528
-10.266454,-12.120856
-7.859546,-9.281385
-10.477362,-12.195730
-7.267934,-24.792110
-14.224953,-16.711551
-9.970371,-11.848684
-8.046689,-24.056371
-7.360109,-24.597762
-6.030582,-6.952253
-13.424325,-19.314322
-2.983559,-28.524789
-14.454956,-18.509465
-10.942514,-12.859008
-12.738982,-19.965534
-11.468291,-21.144428
-7.017222,-8.250480
-8.451009,-9.923571
-1.929591,-2.357280
-11.356815,-13.332704
-4.386039,-5.163194
-9.588222,-22.824457
-6.096094,-7.093728
-12.409791,-14.524782
-5.389746,-26.398467
-12.166876,-14.345565
-8.548870,-23.612551
-6.574976,-7.610901
-4.837471,-5.736474
-7.740152,-24.304855
-10.432910,-21.996164
-14.578638,-18.275230
-12.326537,-14.611047
-1.304935,-1.579737
-9.332449,-10.992606
-14.783299,-17.402535
-8.603553,-10.106607
-2.904071,-28.423472
-3.517168,-28.013427
-14.835492,-18.052677
-8.822090,-10.295248
-14.647224,-18.460263
-1.231193,-1.420463
-1.329257,-29.842945
-13.645617,-19.190224
-5.964279,-6.951146
-9.700178,-11.309137
-6.732540,-25.063467
-8.060260,-9.516972
-9.215067,-23.118842
-2.208381,-2.678955
-1.742219,-29.450031
-1.358006,-29.771015
-4.690152,-5.396394
-12.555078,-20.230036
-2.904631,-3.406729
-14.163837,-18.682155
-2.139975,-2.566269
-14.621290,-17.088999
-6.993451,-25.058922
-5.367644,-6.199522
-10.882639,-21.520668
-4.599021,-27.195447
-4.526570,-5.170449
-9.955682,-22.545688
-4.308198,-4.929990
-11.559404,-21.067234
-11.474805,-13.429102
-14.092061,-18.706177
-7.138927,-24.966955
-11.886349,-14.056915
-11.603320,-20.949545
-10.572304,-12.488907
-10.997831,-21.442390
-2.718099,-28.599182
-11.849784,-13.821102
-2.163765,-29.107806
-12.843706,-19.964916
-8.089375,-24.004535
-6.616542,-25.322148
-1.534990,-1.809423
-12.695660,-14.927190
-9.634906,-22.638637
-12.759399,-14.951329
-10.419392,-12.261797
-11.703957,-20.962104
-11.344825,-13.358238
-12.289403,-14.316639
-7.862394,-24.117905
-5.286145,-6.175869
-14.369191,-16.862416
-14.006701,-16.358265
-12.489889,-14.596945
-9.962209,-11.724453
-3.590771,-4.330586
-11.837976,-13.878773
-14.783780,-17.209639
-4.369326,-5.078812
-12.026850,-14.103089
-12.527287,-14.567089
-11.017499,-21.443543
-14.974945,-17.609018
-3.087570,-3.682794
-11.574854,-13.481998
-9.687068,-22.706758
-7.067672,-8.320208
-13.691201,-16.011710
-6.852377,-25.123916
-2.225883,-2.606957
-10.407483,-22.038958
-9.312513,-10.995149
-10.181075,-12.090122
-1.504554,-29.703114
-14.660413,-18.342764
-9.244708,-23.018271
-8.558571,-23.651822
-9.298640,-23.002079
-6.795503,-25.138618
-14.776500,-18.117049
-2.340564,-28.991073
-14.383020,-16.844247
-11.967594,-14.162944
-4.659434,-5.477542
-2.502566,-3.037400
-9.454954,-22.889476
-10.975255,-12.894260
-2.541810,-2.854456
-13.674409,-15.985866
-3.925061,-27.577725
-2.091244,-2.420767
-12.786912,-14.990017
-12.937034,-19.881768
-6.257862,-7.318794
-12.338047,-20.383896
-5.788286,-25.963909
-13.549543,-15.760198
-14.901635,-17.588636
-2.272150,-2.575139
-1.633454,-1.840048
-11.615377,-20.983050
-2.025989,-2.313437
-10.312498,-12.097166
-13.372431,-19.419430
-5.728460,-25.922227
-4.817162,-26.905665
-14.806306,-18.130190
-4.159926,-27.331041
-14.360960,-18.592627
-5.414872,-6.252571
-11.913631,-13.997780
-2.885455,-28.345397
-8.232759,-9.570330
-10.985892,-12.838914
-3.159037,-28.231602
-13.811537,-19.025806
-4.634803,-5.409688
-10.617013,-21.762110
-10.304564,-12.002262
-7.015547,-25.028427
-10.161214,-22.304649
-2.906798,-3.341206
-6.634639,-7.775849
-13.255816,-19.545600
-3.708623,-4.170941
-8.696892,-10.215059
-2.533634,-28.794600
-5.273339,-6.074559
-3.290484,-28.092153
-12.054473,-14.189655
-8.212670,-9.629234
-1.408207,-29.793670
-3.736296,-4.268169
-6.227843,-25.568096
-8.247801,-23.983621
-13.979093,-16.402398
-7.085740,-8.182830
-11.841489,-20.713414
-11.064084,-21.457596
-2.651267,-3.057012
-6.713302,-7.948377
-14.900019,-17.504515
-12.020811,-20.675392
-8.401151,-23.847998
-2.005038,-2.398675
-5.081117,-26.607165
-3.921845,-4.484209
-1.908895,-2.120416
-8.537481,-9.965658
-1.573331,-29.476044
-2.199750,-2.456940
-13.099517,-15.416944
-13.578932,-15.939783
-6.541525,-25.364674
-3.200485,-28.242782
-10.419328,-22.080478
-3.290597,-3.777338
-6.462676,-25.435534
-10.047849,-11.719022
-7.741796,-9.034357
-11.425171,-13.391232
-11.301580,-13.261141
-4.592712,-5.357975
-14.315662,-16.718342
-13.357796,-15.627596
-6.925152,-8.180086
-4.921638,-5.730227
-3.280795,-28.130767
-5.050100,-5.851893
-13.726590,-19.057845
-2.998570,-3.582895
-1.737161,-29.442920
-5.356017,-26.409431
-12.902535,-15.198130
-14.390305,-16.877181
-11.723659,-13.757571
-11.873047,-20.782406
-1.343193,-29.780374
-7.665170,-24.334832
-8.858640,-23.273440
-14.763104,-17.337765
-10.050733,-11.697400
-10.989673,-21.465772
-11.149767,-21.408720
-11.783606,-13.740611
-7.282232,-8.549849
-6.180671,-25.670119
-13.247647,-15.582064
-1.584393,-1.738918
-12.439418,-14.508443
-15.011978,-17.791743
-13.361825,-19.312688
-2.532295,-3.043455
-12.886012,-20.007987
-8.306136,-9.741961
-14.928243,-18.123974
-11.626916,-20.991575
-9.033917,-10.651700
-4.335533,-4.908929
-3.381153,-4.024515
-13.336025,-15.672070
-7.878022,-24.199832
-4.002467,-4.677754
-1.640602,-2.036286
-1.522337,-1.785993
-3.910344,-4.654938
-4.330535,-27.225705
-12.603647,-14.763904
-8.891763,-10.479209
-4.965258,-5.695349
-4.355048,-5.084098
-3.848790,-27.681198
-12.090175,-14.152154
-7.608592,-24.556857
-4.101153,-27.447167
-10.533265,-12.335567
-10.760305,-21.804958
